gid	pegs	rnas	scientific_name	complete	prokaryotic	dna_size	contigs	domain	genetic_code	gc_content	phenotype	g_source_id	taxonomy
kb|g.3356	5089	145	Shigella flexneri VA-6	1	1	4679117	70	Bacteria	11	50.8539111118615		766145.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri VA-6
kb|g.3357	5502	156	Shigella flexneri K-218	1	1	4925489	83	Bacteria	11	50.65334629719		766146.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri K-218
kb|g.3358	5546	156	Shigella flexneri K-227	1	1	4919022	81	Bacteria	11	50.6991633702797		766147.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri K-227
kb|g.3359	5019	141	Shigella flexneri K-272	1	1	4510648	71	Bacteria	11	50.9466045676807		766148.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri K-272
kb|g.3360	5342	152	Shigella flexneri K-304	1	1	4790351	93	Bacteria	11	50.6474160244208		766149.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri K-304
kb|g.3361	5199	149	Shigella flexneri K-671	1	1	4715291	85	Bacteria	11	50.8316241775958		766152.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri K-671
kb|g.3362	5141	142	Shigella flexneri 2747-71	1	1	4656186	50	Bacteria	11	51.0729167606277		766157.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri 2747-71
kb|g.3363	5000	152	Shigella flexneri 2930-71	1	1	4644642	50	Bacteria	11	50.9165184313452		766159.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri 2930-71
kb|g.3364	4685	149	Shigella flexneri 4343-70	1	1	4323161	63	Bacteria	11	50.9768199703874		766160.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri 4343-70
kb|g.3365	4583	69	Salmonella enterica subsp. enterica serovar Montevideo str.	1	1	4650173	39	Bacteria	11	52.1775211373856		766762.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica
kb|g.3366	2529	62	Prevotella denticola F0289	1	1	2937589	1	Bacteria	11	50.3606529027716		767031.3	Bacteria : Bacteroidetes : Bacteroidia : Bacteroidales : Prevotellaceae : Prevotella : Prevotella denticola F0289
kb|g.3367	1661	53	Parvimonas sp. oral taxon 110 str. F0139	1	1	1556464	2	Bacteria	11	28.185618170417		767100.3	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiales Family XI. Incertae Sedis : Parvimonas : Parvimonas sp. oral taxon 110 str. F0139
kb|g.3368	2086	125	Lactobacillus delbrueckii subsp. bulgaricus ND02	1	1	2131976	2	Bacteria	11	49.543428256228		767455.3	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus delbrueckii subsp. bulgaricus ND02
kb|g.3369	2327	75	Lactobacillus helveticus H10	1	1	2172383	2	Bacteria	11	36.7881262189955		767462.3	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus helveticus H10
kb|g.337	6500	43	Trichodesmium erythraeum IMS101	1	1	7750108	1	Bacteria	11	34.1433564538714		203124.6	Bacteria : Cyanobacteria : Oscillatoriales : Trichodesmium : Trichodesmium erythraeum IMS101
kb|g.3370	2075	72	Streptococcus thermophilus ND03	1	1	1831949	1	Bacteria	11	39.0479210938732		767463.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus thermophilus ND03
kb|g.3371	3715	80	Halomonas elongata DSM 2581	1	1	4061296	1	Bacteria	11	63.6084638992085		768066.3	Bacteria : Proteobacteria : Gammaproteobacteria : Oceanospirillales : Halomonadaceae : Halomonas : Halomonas elongata DSM 2581
kb|g.3372	5014	107	Serratia sp. AS12	1	1	5443009	1	Bacteria	11	55.9614360365746		768490.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Serratia : Serratia sp. AS12
kb|g.3373	5009	107	Serratia sp. AS9	1	1	5442880	1	Bacteria	11	55.9611455699924		768492.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Serratia : Serratia sp. AS9
kb|g.3374	5003	107	Serratia sp. AS13	1	1	5442549	1	Bacteria	11	55.9605802354742		768493.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Serratia : Serratia sp. AS13
kb|g.3375	2174	46	Calditerrivibrio nitroreducens DSM 19672	1	1	2216552	2	Bacteria	11	35.6284445390859		768670.3	Bacteria : Deferribacteres : Deferribacterales : Deferribacteraceae : Calditerrivibrio nitroreducens DSM 19672
kb|g.3376	5438	96	Pseudomonas putida GB-1	1	1	6078430	1	Bacteria	11	61.9422449547005		76869.5	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Pseudomonadaceae : Pseudomonas : Pseudomonas putida GB-1
kb|g.3377	912	34	Mycoplasma suis str. Illinois	1	1	742431	1	Bacteria	4	31.0761538782729		768700.4	Bacteria : Tenericutes : Mollicutes : Mycoplasmataceae : Mycoplasma : Mycoplasma suis str. Illinois
kb|g.3378	1735	49	Finegoldia magna ACS-171-V-Col3	1	1	1828755	30	Bacteria	11	32.0407052885706		768713.4	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiales Family XI. Incertae Sedis : Finegoldia : Finegoldia magna ACS-171-V-Col3
kb|g.3379	1592	38	Peptoniphilus sp. oral taxon 836 str. F0141	1	1	1625156	145	Bacteria	11	30.3274885610981		768724.4	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiales Family XI. Incertae Sedis : Peptoniphilus : Peptoniphilus sp. oral taxon 836 str. F0141
kb|g.338	993	53	Tropheryma whipplei str. Twist	1	1	927303	1	Bacteria	11	46.3319972004836		203267.6	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Micrococcineae : Tropheryma : Tropheryma whipplei str. Twist
kb|g.3380	1921	47	Veillonella parvula ACS-068-V-Sch12	1	1	2152140	23	Bacteria	11	38.5287202505413		768727.3	Bacteria : Firmicutes : Negativicutes : Selenomonadales : Veillonellaceae : Veillonella : Veillonella parvula ACS-068-V-Sch12
kb|g.3381	21574	982	Ciona intestinalis (sea_squirt)	1	0	117499831	2248	Eukaryota	11	34.7407120951519		7719.3	Eukaryota : Metazoa : Chordata : Tunicata : Ascidiacea : Enterogona : Phlebobranchia : Cionidae : Ciona : Ciona intestinalis
kb|g.3382	5150	57	Xanthobacter autotrophicus Py2	1	1	5625098	2	Bacteria	11	67.3451200316866		78245.7	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Xanthobacteraceae : Xanthobacter : Xanthobacter autotrophicus Py2
kb|g.3383	1292	40	Rickettsia rickettsii	1	1	1257710	1	Bacteria	11	32.4674209475952		783.1	Bacteria : Proteobacteria : Alphaproteobacteria : Rickettsiales : Rickettsiaceae : Rickettsieae : Rickettsia : spotted fever group : Rickettsia rickettsii
kb|g.3384	2869	55	Xylella fastidiosa subsp. fastidiosa GB514	1	1	2517383	2	Bacteria	11	51.7558512153296		788929.3	Bacteria : Proteobacteria : Gammaproteobacteria : Xanthomonadales : Xanthomonadaceae : Xylella : Xylella fastidiosa subsp. fastidiosa GB514
kb|g.3385	4602	73	Salmonella enterica subsp. enterica serovar Montevideo str.	1	1	4648724	44	Bacteria	11	52.1791356079647		789332.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica
kb|g.3386	1568	40	Helicobacter pylori Sat464	1	1	1567570	2	Bacteria	11	39.091587616502		794851.3	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Helicobacteraceae : Helicobacter : Helicobacter pylori Sat464
kb|g.3387	1662	48	Thermodesulfobacterium sp. OPB45	1	1	1634377	1	Bacteria	11	30.5874960305976		795359.3	Bacteria : Thermodesulfobacteria : Thermodesulfobacteriales : Thermodesulfobacteriaceae : Thermodesulfobacterium : Thermodesulfobacterium sp. OPB45
kb|g.3388	32062	5620	Danio rerio (zebrafish)	1	0	979898436	1000	Eukaryota	11	34.5069928247135		7955.3	Eukaryota : Metazoa : Chordata : Craniata : Vertebrata : Euteleostomi : Actinopterygii : Neopterygii : Teleostei : Ostariophysi : Cypriniformes : Cyprinidae : Danio : Danio rerio
kb|g.3389	4791	98	Escherichia coli MS 79-10	1	1	4900086	157	Bacteria	11	50.5878060099353		796392.4	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Escherichia : Escherichia coli MS 79-10
kb|g.339	610	40	Candidatus Blochmannia floridanus	1	1	705557	1	Bacteria	11	27.3831880344182		203907.6	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : ant endosymbionts : Candidatus Blochmannia : Candidatus Blochmannia floridanus
kb|g.3390	4106	60	Vibrio caribbenthicus ATCC BAA-2122	1	1	4410536	126	Bacteria	11	41.6449157199941		796620.3	Bacteria : Proteobacteria : Gammaproteobacteria : Vibrionales : Vibrionaceae : Vibrio : Vibrio caribbenthicus ATCC BAA-2122
kb|g.3391	6266	61	Pseudomonas aeruginosa 39016	1	1	6866064	1	Bacteria	11	64.1046165605214		798130.4	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Pseudomonadaceae : Pseudomonas : Pseudomonas aeruginosa 39016
kb|g.3392	4922	101	Bacteroides fragilis 638R	1	1	5367748	76	Bacteria	11	43.3481974191039		817.1	Bacteria : Bacteroidetes : Bacteroidia : Bacteroidales : Bacteroidaceae : Bacteroides : Bacteroides fragilis 638R
kb|g.3393	5253	47	Agrobacterium sp. ATCC 31749	1	1	5461917	95	Bacteria	11	59.0242034069723		82789.3	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Rhizobiaceae : Rhizobium/Agrobacterium group : Agrobacterium : Agrobacterium sp. ATCC 31749
kb|g.3394	4355	70	Mycobacterium tuberculosis CDC1551	1	1	4403836	1	Bacteria	11	65.6067800889951		83331.1	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Mycobacteriaceae : Mycobacterium : Mycobacterium tuberculosis complex : Mycobacterium tuberculosis CDC1551
kb|g.3395	4403	48	Mycobacterium tuberculosis CDC1551	1	1	4403837	1	Bacteria	11	65.6067878988255		83331.22	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Mycobacteriaceae : Mycobacterium : Mycobacterium tuberculosis complex : Mycobacterium tuberculosis CDC1551
kb|g.3396	3932	60	Mycobacterium tuberculosis H37Rv	1	1	4411529	1	Bacteria	11	65.6140988759226		83332.1	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Mycobacteriaceae : Mycobacterium : Mycobacterium tuberculosis complex : Mycobacterium tuberculosis H37Rv
kb|g.3397	4368	48	Mycobacterium tuberculosis H37Rv	1	1	4411532	1	Bacteria	11	65.6141222595688		83332.12	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Mycobacteriaceae : Mycobacterium : Mycobacterium tuberculosis complex : Mycobacterium tuberculosis H37Rv
kb|g.3398	5346	195	Escherichia coli O157:H7	1	1	5594477	3	Bacteria	11	50.4841650077389		83334.1	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Escherichia : Escherichia coli O157 :H7
kb|g.3399	4156	56	gamma proteobacterium HdN1	1	1	4587455	1	Bacteria	11	53.2585714737256		83406.3	Bacteria : Proteobacteria : Gammaproteobacteria : gamma proteobacterium HdN1
kb|g.34	1745	66	Streptococcus infantis SK1076	1	1	1744061	30	Bacteria	11	39.4694336952664		1005705.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus infantis SK1076
kb|g.340	1716	45	Sulfurihydrogenibium azorense Az-Fu1	1	1	1640877	1	Bacteria	11	32.7529120098581		204536.4	Bacteria : Aquificae : Aquificales : Hydrogenothermaceae : Sulfurihydrogenibium : Sulfurihydrogenibium azorense Az-Fu1
kb|g.3400	52783	0	Xenopus tropicalis (western clawed frog)	1	0	1325645598	2000	Eukaryota	11	36.8961387370744		8364.3	Eukaryota : Metazoa : Chordata : Craniata : Vertebrata : Euteleostomi : Amphibia : Batrachia : Anura : Mesobatrachia : Pipoidea : Pipidae : Xenopodinae : Xenopus : Silurana : Xenopus (Silurana) tropicalis
kb|g.3401	2690	50	Synechococcus sp. WH 8102	1	1	2434428	1	Bacteria	11	59.4126012352799		84588.4	Bacteria : Cyanobacteria : Chroococcales : Synechococcus : Synechococcus sp. WH 8102
kb|g.3402	4077	70	Thauera sp. MZ1T	1	1	4574586	2	Bacteria	11	68.2991422611795		85643.4	Bacteria : Proteobacteria : Betaproteobacteria : Rhodocyclales : Rhodocyclaceae : Thauera : Thauera sp. MZ1T
kb|g.3403	4698	54	Methylomonas methanica MC09	1	1	5051681	1	Bacteria	11	51.3100490707945		857087.3	Bacteria : Proteobacteria : Gammaproteobacteria : Methylococcales : Methylococcaceae : Methylomonas : Methylomonas methanica MC09
kb|g.3404	1822	51	Moraxella catarrhalis O35E	1	1	1776416	42	Bacteria	11	41.657922468611		857571.5	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Moraxella : Moraxella catarrhalis O35E
kb|g.3405	1969	45	Moraxella catarrhalis 101P30B1	1	1	1866092	26	Bacteria	11	41.6531982345994		857572.3	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Moraxella : Moraxella catarrhalis 101P30B1
kb|g.3406	2025	47	Moraxella catarrhalis CO72	1	1	1947635	25	Bacteria	11	41.4042672266621		857573.3	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Moraxella : Moraxella catarrhalis CO72
kb|g.3407	1978	47	Moraxella catarrhalis BC8	1	1	1912542	32	Bacteria	11	41.5637408224238		857574.3	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Moraxella : Moraxella catarrhalis BC8
kb|g.3408	2003	47	Moraxella catarrhalis BC7	1	1	1904293	37	Bacteria	11	41.4589561585323		857575.3	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Moraxella : Moraxella catarrhalis BC7
kb|g.3409	2029	47	Moraxella catarrhalis BC1	1	1	1954090	43	Bacteria	11	41.4024430809226		857576.3	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Moraxella : Moraxella catarrhalis BC1
kb|g.341	5109	50	Candidatus Koribacter versatilis Ellin345	1	1	5650368	1	Bacteria	11	58.3838433178158		204669.11	Bacteria : Acidobacteria : Candidatus Koribacter : Candidatus Koribacter versatilis Ellin345
kb|g.3410	1967	43	Moraxella catarrhalis 12P80B1	1	1	1814430	53	Bacteria	11	41.6972823421129		857577.3	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Moraxella : Moraxella catarrhalis 12P80B1
kb|g.3411	1918	38	Moraxella catarrhalis 46P47B1	1	1	1856042	69	Bacteria	11	41.5835417517492		857578.3	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Moraxella : Moraxella catarrhalis 46P47B1
kb|g.3412	2062	40	Moraxella catarrhalis 103P14B1	1	1	1961697	99	Bacteria	11	41.5337842694361		857579.3	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Moraxella : Moraxella catarrhalis 103P14B1
kb|g.3413	1964	47	Moraxella catarrhalis 7169	1	1	1903901	35	Bacteria	11	41.6514829289968		857581.3	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Moraxella : Moraxella catarrhalis 7169
kb|g.3414	2516	71	Thermoanaerobacterium xylanolyticum LX-11	1	1	2546935	91	Bacteria	11	34.8522439716758		858215.3	Bacteria : Firmicutes : Clostridia : Thermoanaerobacterales : Thermoanaerobacterales Family III. Incertae Sedis : Thermoanaerobacterium : Thermoanaerobacterium xylanolyticum LX-11
kb|g.3415	4597	68	Salmonella enterica subsp. enterica serovar Montevideo str. 414877	1	1	4651384	46	Bacteria	11	52.1803403030152		858313.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica subsp. enterica serovar Montevideo : Salmonella enterica subsp. enterica serovar Montevideo str. 414877
kb|g.3416	4589	71	Salmonella enterica subsp. enterica serovar Montevideo str. 366867	1	1	4660054	37	Bacteria	11	52.177185071246		858314.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica subsp. enterica serovar Montevideo : Salmonella enterica subsp. enterica serovar Montevideo str. 366867
kb|g.3417	4603	73	Salmonella enterica subsp. enterica serovar Montevideo str. 413180	1	1	4652881	38	Bacteria	11	52.1786179358552		858315.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica subsp. enterica serovar Montevideo : Salmonella enterica subsp. enterica serovar Montevideo str. 413180
kb|g.3418	4581	65	Salmonella enterica subsp. enterica serovar Montevideo str.	1	1	4643505	98	Bacteria	11	52.1903389788533		858317.4	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica
kb|g.3419	4570	69	Salmonella enterica subsp. enterica serovar Montevideo str.	1	1	4643399	83	Bacteria	11	52.1864909735304		858318.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica
kb|g.342	3455	77	Brucella suis 1330	1	1	3315173	2	Bacteria	11	57.2509187303347		204722.1	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Brucellaceae : Brucella : Brucella suis 1330
kb|g.3420	3043	56	Corynebacterium variabile DSM 44702	1	1	3299601	126	Bacteria	11	67.3197759365451		858619.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Corynebacteriaceae : Corynebacterium : Corynebacterium variabile DSM 44702
kb|g.3421	1657	33	Mycoplasma haemofelis Ohio2	1	1	1156101	1	Bacteria	4	38.8126988904949		859194.3	Bacteria : Tenericutes : Mollicutes : Mycoplasmataceae : Mycoplasma : Mycoplasma haemofelis Ohio2
kb|g.3422	4610	70	Salmonella enterica subsp. enterica serovar Montevideo str. 609460	1	1	4645673	95	Bacteria	11	52.1770473298487		859198.4	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica subsp. enterica serovar Montevideo : Salmonella enterica subsp. enterica serovar Montevideo str. 609460
kb|g.3423	4596	64	Salmonella enterica subsp. enterica serovar Montevideo str.	1	1	4648102	44	Bacteria	11	52.1757052663646		859199.4	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica
kb|g.3424	1674	40	Helicobacter pylori 26695	1	1	1667867	1	Bacteria	11	38.8731835332194		85962.8	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Helicobacteraceae : Helicobacter : Helicobacter pylori 26695
kb|g.3425	1623	40	Helicobacter pylori J99	1	1	1643831	1	Bacteria	11	39.1887000549327		85963.7	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Helicobacteraceae : Helicobacter : Helicobacter pylori J99
kb|g.3426	609	40	Candidatus Blochmannia vafer str. BVAF	1	1	722593	1	Bacteria	11	27.508154659677		859654.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : ant endosymbionts : Candidatus Blochmannia : Candidatus Blochmannia vafer str. BVAF
