mid	mod_date	name	version	type	status	reaction_count	compound_count	annotation_count	gid	pegs	rnas	scientific_name	complete	prokaryotic	dna_size	contigs	domain	genetic_code	gc_content	phenotype	g_source_id	taxonomy
kb|fm.3129	1351024432	Propionibacterium acnes HL083PA1	0	Singlegenome	Reconstruction started	423	649	2477	kb|g.3314	2424	48	Propionibacterium acnes HL083PA1	1	1	2477046	31	Bacteria	11	60.1396986571909		765087.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL083PA1
kb|fm.3173	1351024432	Propionibacterium acnes HL083PA2	0	Singlegenome	Reconstruction started	414	654	2463	kb|g.3315	2408	48	Propionibacterium acnes HL083PA2	1	1	2477393	24	Bacteria	11	60.0471544078796		765088.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL083PA2
kb|fm.3134	1351024435	Propionibacterium acnes HL025PA1	0	Singlegenome	Reconstruction started	399	630	2523	kb|g.3316	2469	49	Propionibacterium acnes HL025PA1	1	1	2534561	25	Bacteria	11	60.0637743577685		765089.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL025PA1
kb|fm.3140	1351024435	Propionibacterium acnes HL059PA1	0	Singlegenome	Reconstruction started	407	647	2458	kb|g.3317	2400	51	Propionibacterium acnes HL059PA1	1	1	2474683	40	Bacteria	11	60.0540352037008		765091.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL059PA1
kb|fm.3146	1351024439	Propionibacterium acnes HL059PA2	0	Singlegenome	Reconstruction started	388	626	2458	kb|g.3318	2403	48	Propionibacterium acnes HL059PA2	1	1	2476584	23	Bacteria	11	60.0480339047656		765092.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL059PA2
kb|fm.3152	1351024445	Propionibacterium acnes HL086PA1	0	Singlegenome	Reconstruction started	411	643	2539	kb|g.3319	2483	50	Propionibacterium acnes HL086PA1	1	1	2523826	30	Bacteria	11	60.1048566739545		765093.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL086PA1
kb|fm.3158	1351024445	Propionibacterium acnes HL046PA1	0	Singlegenome	Reconstruction started	424	658	2474	kb|g.3320	2420	48	Propionibacterium acnes HL046PA1	1	1	2476594	46	Bacteria	11	60.0472261501078		765094.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL046PA1
kb|fm.3174	1351024454	Propionibacterium acnes HL046PA2	0	Singlegenome	Reconstruction started	430	662	2497	kb|g.3321	2439	52	Propionibacterium acnes HL046PA2	1	1	2508989	80	Bacteria	11	60.1034520278885		765095.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL046PA2
kb|fm.3162	1351024449	Propionibacterium acnes HL005PA1	0	Singlegenome	Reconstruction started	386	613	2523	kb|g.3322	2469	49	Propionibacterium acnes HL005PA1	1	1	2515997	80	Bacteria	11	60.1980844969211		765096.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL005PA1
kb|fm.3169	1351024453	Propionibacterium acnes HL005PA2	0	Singlegenome	Reconstruction started	416	656	2474	kb|g.3323	2419	49	Propionibacterium acnes HL005PA2	1	1	2472636	35	Bacteria	11	60.0600330982805		765097.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL005PA2
kb|fm.3180	1351024457	Propionibacterium acnes HL005PA4	0	Singlegenome	Reconstruction started	411	638	2450	kb|g.3324	2394	49	Propionibacterium acnes HL005PA4	1	1	2469727	34	Bacteria	11	60.0477299717742		765099.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL005PA4
kb|fm.3156	1351024458	Propionibacterium acnes HL050PA1	0	Singlegenome	Reconstruction started	435	660	2470	kb|g.3325	2416	48	Propionibacterium acnes HL050PA1	1	1	2473877	39	Bacteria	11	60.0554514230093		765100.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL050PA1
kb|fm.3163	1351024461	Propionibacterium acnes HL050PA2	0	Singlegenome	Reconstruction started	420	655	2445	kb|g.3326	2393	48	Propionibacterium acnes HL050PA2	1	1	2458793	64	Bacteria	11	60.0688630559791		765101.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL050PA2
kb|fm.3168	1351024464	Propionibacterium acnes HL050PA3	0	Singlegenome	Reconstruction started	416	647	2448	kb|g.3327	2394	48	Propionibacterium acnes HL050PA3	1	1	2476239	24	Bacteria	11	60.046586779386		765102.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL050PA3
kb|fm.3175	1351024466	Propionibacterium acnes HL030PA1	0	Singlegenome	Reconstruction started	419	660	2523	kb|g.3328	2471	47	Propionibacterium acnes HL030PA1	1	1	2541176	67	Bacteria	11	60.0465689901054		765103.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL030PA1
kb|fm.3181	1351024470	Propionibacterium acnes HL001PA1	0	Singlegenome	Reconstruction started	407	647	2480	kb|g.3329	2426	50	Propionibacterium acnes HL001PA1	1	1	2474201	57	Bacteria	11	60.0598334573464		765105.8	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL001PA1
kb|fm.3192	1351024473	Propionibacterium acnes HL036PA1	0	Singlegenome	Reconstruction started	429	662	2462	kb|g.3330	2409	48	Propionibacterium acnes HL036PA1	1	1	2477526	21	Bacteria	11	60.0545059870209		765106.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL036PA1
kb|fm.3187	1351024472	Propionibacterium acnes HL036PA2	0	Singlegenome	Reconstruction started	415	646	2450	kb|g.3331	2397	48	Propionibacterium acnes HL036PA2	1	1	2476130	24	Bacteria	11	60.0551667319567		765107.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL036PA2
kb|fm.3198	1351024477	Propionibacterium acnes HL044PA1	0	Singlegenome	Reconstruction started	403	636	2799	kb|g.3332	2744	49	Propionibacterium acnes HL044PA1	1	1	2642650	44	Bacteria	11	59.9905776398691		765109.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL044PA1
kb|fm.3204	1351024479	Propionibacterium acnes HL067PA1	0	Singlegenome	Reconstruction started	407	647	2520	kb|g.3333	2464	49	Propionibacterium acnes HL067PA1	1	1	2526632	54	Bacteria	11	60.0954551355322		765110.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL067PA1
kb|fm.3208	1351024481	Propionibacterium acnes HL027PA1	0	Singlegenome	Reconstruction started	397	625	2515	kb|g.3334	2460	48	Propionibacterium acnes HL027PA1	1	1	2519967	100	Bacteria	11	60.0849138103793		765111.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL027PA1
kb|fm.3176	1351024485	Propionibacterium acnes HL027PA2	0	Singlegenome	Reconstruction started	419	652	2456	kb|g.3335	2400	50	Propionibacterium acnes HL027PA2	1	1	2473928	42	Bacteria	11	60.0650059338833		765112.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL027PA2
kb|fm.3170	1351024485	Propionibacterium acnes HL063PA1	0	Singlegenome	Reconstruction started	391	628	2467	kb|g.3336	2413	48	Propionibacterium acnes HL063PA1	1	1	2476463	22	Bacteria	11	60.05246191847		765113.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL063PA1
kb|fm.3182	1351024489	Propionibacterium acnes HL063PA2	0	Singlegenome	Reconstruction started	397	635	2490	kb|g.3337	2437	48	Propionibacterium acnes HL063PA2	1	1	2503152	43	Bacteria	11	60.1085351588717		765114.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL063PA2
kb|fm.3188	1351024495	Propionibacterium acnes HL002PA1	0	Singlegenome	Reconstruction started	413	655	2465	kb|g.3338	2410	48	Propionibacterium acnes HL002PA1	1	1	2476114	59	Bacteria	11	60.0567663685921		765115.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL002PA1
kb|fm.3193	1351024496	Propionibacterium acnes HL002PA2	0	Singlegenome	Reconstruction started	437	671	2468	kb|g.3339	2413	49	Propionibacterium acnes HL002PA2	1	1	2475125	35	Bacteria	11	60.0629059138427		765116.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL002PA2
kb|fm.3203	1351024500	Propionibacterium acnes HL002PA3	0	Singlegenome	Reconstruction started	400	643	2463	kb|g.3340	2409	48	Propionibacterium acnes HL002PA3	1	1	2475236	24	Bacteria	11	60.0603336409134		765117.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL002PA3
kb|fm.3209	1351024504	Propionibacterium acnes HL007PA1	0	Singlegenome	Reconstruction started	418	652	2534	kb|g.3341	2481	48	Propionibacterium acnes HL007PA1	1	1	2530133	38	Bacteria	11	60.1928831409258		765118.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL007PA1
kb|fm.3197	1351024500	Propionibacterium acnes HL056PA1	0	Singlegenome	Reconstruction started	409	647	2470	kb|g.3342	2415	50	Propionibacterium acnes HL056PA1	1	1	2472999	46	Bacteria	11	60.1411888965584		765119.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL056PA1
kb|fm.3214	1351024506	Propionibacterium acnes HL082PA1	0	Singlegenome	Reconstruction started	383	624	2513	kb|g.3343	2456	51	Propionibacterium acnes HL082PA1	1	1	2501273	28	Bacteria	11	60.0993973868506		765120.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL082PA1
kb|fm.3220	1351024506	Propionibacterium acnes HL082PA2	0	Singlegenome	Reconstruction started	425	658	2478	kb|g.3344	2423	51	Propionibacterium acnes HL082PA2	1	1	2485511	54	Bacteria	11	60.0456002809885		765121.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL082PA2
kb|fm.3171	1351024508	Propionibacterium acnes HL037PA1	0	Singlegenome	Reconstruction started	423	648	2458	kb|g.3345	2402	49	Propionibacterium acnes HL037PA1	1	1	2476029	34	Bacteria	11	60.0683190705763		765122.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL037PA1
kb|fm.3177	1351024513	Propionibacterium acnes HL037PA2	0	Singlegenome	Reconstruction started	416	651	2733	kb|g.3346	2679	48	Propionibacterium acnes HL037PA2	1	1	2613759	57	Bacteria	11	59.9379667367956		765123.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Propionibacteriaceae : Propionibacterium : Propionibacterium acnes HL037PA2
kb|fm.3183	1351024525	Oscillochloris trichoides DG6	0	Singlegenome	Reconstruction started	942	1008	3649	kb|g.3347	3561	49	Oscillochloris trichoides DG6	1	1	4373075	7	Bacteria	11	58.4567381076245		765420.3	Bacteria : Chloroflexi : Chloroflexales : Oscillochloridaceae : Oscillochloris : Oscillochloris trichoides
kb|fm.3225	1351024540	Mesorhizobium ciceri biovar biserrulae WSM1271	0	Singlegenome	Reconstruction started	1248	1195	6613	kb|g.3348	6532	58	Mesorhizobium ciceri biovar biserrulae WSM1271	1	1	6690028	2	Bacteria	11	62.5617261990533		765698.3	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Phyllobacteriaceae : Mesorhizobium : Mesorhizobium ciceri biovar biserrulae WSM1271
kb|fm.3195	1351024531	Corynebacterium pseudotuberculosis FRC41	0	Singlegenome	Reconstruction started	801	914	2292	kb|g.3349	2225	61	Corynebacterium pseudotuberculosis FRC41	1	1	2337913	1	Bacteria	11	52.1852181839102		765874.5	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Corynebacteriaceae : Corynebacterium : Corynebacterium pseudotuberculosis FRC41
kb|fm.3189	1351024528	Helicobacter pylori SJM180	0	Singlegenome	Reconstruction started	754	842	1698	kb|g.3350	1648	40	Helicobacter pylori SJM180	1	1	1658051	1	Bacteria	11	38.8990447217848		765962.4	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Helicobacteraceae : Helicobacter : Helicobacter pylori SJM180
kb|fm.3201	1351024531	Helicobacter pylori PeCan4	0	Singlegenome	Reconstruction started	758	844	1699	kb|g.3351	1650	40	Helicobacter pylori PeCan4	1	1	1638269	2	Bacteria	11	38.9102155995139		765963.4	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Helicobacteraceae : Helicobacter : Helicobacter pylori PeCan4
kb|fm.3206	1351024534	Helicobacter pylori Cuz20	0	Singlegenome	Reconstruction started	756	847	1697	kb|g.3352	1648	40	Helicobacter pylori Cuz20	1	1	1635449	1	Bacteria	11	38.8637615725101		765964.3	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Helicobacteraceae : Helicobacter : Helicobacter pylori Cuz20
kb|fm.3213	1351024535	Shigella boydii 3594-74	0	Singlegenome	Reconstruction started	489	740	5296	kb|g.3353	5147	142	Shigella boydii 3594-74	1	1	4662214	106	Bacteria	11	51.1490463543715		766139.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella boydii 3594-74
kb|fm.3219	1351024537	Shigella boydii 5216-82	0	Singlegenome	Reconstruction started	471	737	5290	kb|g.3354	5147	135	Shigella boydii 5216-82	1	1	4882454	75	Bacteria	11	50.7932076779423		766141.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella boydii 5216-82
kb|fm.3178	1351024550	Shigella dysenteriae 155-74	0	Singlegenome	Reconstruction started	485	725	5543	kb|g.3355	5399	135	Shigella dysenteriae 155-74	1	1	5162596	113	Bacteria	11	50.7724021015784		766142.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella dysenteriae 155-74
kb|fm.3172	1351024549	Shigella flexneri VA-6	0	Singlegenome	Reconstruction started	470	712	5241	kb|g.3356	5089	145	Shigella flexneri VA-6	1	1	4679117	70	Bacteria	11	50.8539111118615		766145.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri VA-6
kb|fm.3199	1351024561	Shigella flexneri K-218	0	Singlegenome	Reconstruction started	466	708	5663	kb|g.3357	5502	156	Shigella flexneri K-218	1	1	4925489	83	Bacteria	11	50.65334629719		766146.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri K-218
kb|fm.3184	1351024557	Shigella flexneri K-227	0	Singlegenome	Reconstruction started	473	719	5709	kb|g.3358	5546	156	Shigella flexneri K-227	1	1	4919022	81	Bacteria	11	50.6991633702797		766147.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri K-227
kb|fm.3191	1351024558	Shigella flexneri K-272	0	Singlegenome	Reconstruction started	489	736	5166	kb|g.3359	5019	141	Shigella flexneri K-272	1	1	4510648	71	Bacteria	11	50.9466045676807		766148.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri K-272
kb|fm.3205	1351024563	Shigella flexneri K-304	0	Singlegenome	Reconstruction started	475	718	5499	kb|g.3360	5342	152	Shigella flexneri K-304	1	1	4790351	93	Bacteria	11	50.6474160244208		766149.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri K-304
kb|fm.3210	1351024564	Shigella flexneri K-671	0	Singlegenome	Reconstruction started	479	720	5353	kb|g.3361	5199	149	Shigella flexneri K-671	1	1	4715291	85	Bacteria	11	50.8316241775958		766152.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri K-671
kb|fm.3215	1351024567	Shigella flexneri 2747-71	0	Singlegenome	Reconstruction started	467	719	5288	kb|g.3362	5141	142	Shigella flexneri 2747-71	1	1	4656186	50	Bacteria	11	51.0729167606277		766157.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri 2747-71
kb|fm.3179	1351024575	Shigella flexneri 2930-71	0	Singlegenome	Reconstruction started	507	708	5157	kb|g.3363	5000	152	Shigella flexneri 2930-71	1	1	4644642	50	Bacteria	11	50.9165184313452		766159.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri 2930-71
kb|fm.3221	1351024575	Shigella flexneri 4343-70	0	Singlegenome	Reconstruction started	477	726	4840	kb|g.3364	4685	149	Shigella flexneri 4343-70	1	1	4323161	63	Bacteria	11	50.9768199703874		766160.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella flexneri 4343-70
kb|fm.3185	1351024581	Salmonella enterica subsp. enterica serovar Montevideo str.	0	Singlegenome	Reconstruction started	467	682	4669	kb|g.3365	4583	69	Salmonella enterica subsp. enterica serovar Montevideo str.	1	1	4650173	39	Bacteria	11	52.1775211373856		766762.3	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica
kb|fm.3228	1351024575	Prevotella denticola F0289	0	Singlegenome	Reconstruction started	310	505	2603	kb|g.3366	2529	62	Prevotella denticola F0289	1	1	2937589	1	Bacteria	11	50.3606529027716		767031.3	Bacteria : Bacteroidetes : Bacteroidia : Bacteroidales : Prevotellaceae : Prevotella : Prevotella denticola F0289
